name,source_path,x0,x1,y0,y1
wall_path6_0217,path6,167,171,222,223
wall_path6_0218,path6,184,190,222,223
wall_path6_0219,path6,293,299,222,223
wall_path6_0220,path6,360,367,222,223
wall_path6_0221,path6,168,172,223,224
wall_path6_0222,path6,183,188,223,224
wall_path6_0223,path6,295,301,223,224
wall_path6_0224,path6,362,369,223,224
wall_path6_0225,path6,169,173,224,225
wall_path6_0226,path6,181,187,224,225
wall_path6_0227,path6,296,303,224,225
wall_path6_0228,path6,364,371,224,225
wall_path6_0229,path6,170,174,225,226
wall_path6_0230,path6,179,185,225,226
wall_path6_0231,path6,298,305,225,226
wall_path6_0232,path6,366,373,225,226
wall_path6_0233,path6,171,174,226,227
wall_path6_0234,path6,178,183,226,227
wall_path6_0235,path6,300,307,226,227
wall_path6_0236,path6,368,376,226,227
wall_path6_0237,path6,171,175,227,228
wall_path6_0238,path6,176,182,227,228
wall_path6_0239,path6,302,309,227,228
wall_path6_0240,path6,371,378,227,228
wall_path6_0241,path6,172,180,228,229
wall_path6_0242,path6,304,311,228,229
wall_path6_0243,path6,373,380,228,229
wall_path6_0244,path6,173,178,229,230
wall_path6_0245,path6,306,313,229,230
wall_path6_0246,path6,375,382,229,230
wall_path6_0247,path6,174,177,230,231
wall_path6_0248,path6,308,315,230,231
wall_path6_0249,path6,377,384,230,231
wall_path6_0250,path6,174,178,231,232
wall_path6_0251,path6,310,317,231,232
wall_path6_0252,path6,379,387,231,232
wall_path6_0253,path6,175,178,232,233
wall_path6_0254,path6,312,319,232,233
wall_path6_0255,path6,382,389,232,233
wall_path6_0256,path6,175,179,233,234
wall_path6_0257,path6,314,321,233,234
wall_path6_0258,path6,384,391,233,234
wall_path6_0259,path6,176,179,234,235
wall_path6_0260,path6,316,323,234,235
wall_path6_0261,path6,386,393,234,235
wall_path6_0262,path6,176,180,235,236
wall_path6_0263,path6,318,325,235,236
wall_path6_0264,path6,388,395,235,236
wall_path6_0265,path6,177,180,236,237
wall_path6_0266,path6,320,327,236,237
wall_path6_0267,path6,390,397,236,237
wall_path6_0268,path6,177,180,237,238
wall_path6_0269,path6,322,329,237,238
wall_path6_0270,path6,392,400,237,238
wall_path6_0271,path6,178,181,238,239
wall_path6_0272,path6,324,331,238,239
wall_path6_0273,path6,395,402,238,239
wall_path6_0274,path6,178,181,239,240
wall_path6_0275,path6,326,333,239,240
wall_path6_0276,path6,397,404,239,240
wall_path6_0277,path6,179,182,240,241
wall_path6_0278,path6,328,335,240,241
wall_path6_0279,path6,399,406,240,241
wall_path6_0280,path6,179,182,241,242
wall_path6_0281,path6,330,337,241,242
wall_path6_0282,path6,401,408,241,242
wall_path6_0283,path6,180,183,242,243
wall_path6_0284,path6,332,339,242,243
wall_path6_0285,path6,403,411,242,243
wall_path6_0286,path6,180,183,243,244
wall_path6_0287,path6,334,341,243,244
wall_path6_0288,path6,406,413,243,244
wall_path6_0289,path6,181,184,244,245
wall_path6_0290,path6,336,343,244,245
wall_path6_0291,path6,408,415,244,245
wall_path6_0292,path6,181,184,245,246
wall_path6_0293,path6,338,345,245,246
wall_path6_0294,path6,410,417,245,246
wall_path6_0295,path6,182,185,246,247
wall_path6_0296,path6,340,347,246,247
wall_path6_0297,path6,412,419,246,247
wall_path6_0298,path6,182,185,247,248
wall_path6_0299,path6,342,349,247,248
wall_path6_0300,path6,414,422,247,248
wall_path6_0301,path6,183,186,248,249
wall_path6_0302,path6,344,351,248,249
wall_path6_0303,path6,417,424,248,249
wall_path6_0304,path6,183,186,249,250
wall_path6_0305,path6,346,353,249,250
wall_path6_0306,path6,419,426,249,250
wall_path6_0307,path6,183,187,250,251
wall_path6_0308,path6,348,355,250,251
wall_path6_0309,path6,421,428,250,251
wall_path6_0310,path6,184,187,251,252
wall_path6_0311,path6,350,357,251,252
wall_path6_0312,path6,423,430,251,252
wall_path6_0313,path6,184,188,252,253
wall_path6_0314,path6,352,359,252,253
wall_path6_0315,path6,425,432,252,253
wall_path6_0316,path6,185,188,253,254
wall_path6_0317,path6,354,361,253,254
wall_path6_0318,path6,427,435,253,254
wall_path6_0319,path6,185,189,254,255
wall_path6_0320,path6,356,363,254,255
wall_path6_0321,path6,430,437,254,255
wall_path6_0322,path6,186,189,255,256
wall_path6_0323,path6,358,365,255,256
wall_path6_0324,path6,432,439,255,256
wall_path6_0325,path6,186,190,256,257
wall_path6_0326,path6,360,367,256,257
wall_path6_0327,path6,434,441,256,257
wall_path6_0328,path6,187,190,257,258
wall_path6_0329,path6,362,369,257,258
wall_path6_0330,path6,436,443,257,258
wall_path6_0331,path6,187,191,258,259
wall_path6_0332,path6,364,371,258,259
wall_path6_0333,path6,438,446,258,259
wall_path6_0334,path6,188,191,259,260
wall_path6_0335,path6,366,373,259,260
wall_path6_0336,path6,441,448,259,260
wall_path6_0337,path6,188,192,260,261
wall_path6_0338,path6,368,375,260,261
wall_path6_0339,path6,443,451,260,261
wall_path6_0340,path6,189,192,261,262
wall_path6_0341,path6,370,377,261,262
wall_path6_0342,path6,445,454,261,262
wall_path6_0343,path6,189,193,262,263
wall_path6_0344,path6,372,379,262,263
wall_path6_0345,path6,448,457,262,263
wall_path6_0346,path6,190,193,263,264
wall_path6_0347,path6,374,381,263,264
wall_path6_0348,path6,451,459,263,264
wall_path6_0349,path6,190,194,264,265
wall_path6_0350,path6,376,384,264,265
wall_path6_0351,path6,453,462,264,265
wall_path6_0352,path6,191,194,265,266
wall_path6_0353,path6,379,386,265,266
wall_path6_0354,path6,456,465,265,266
wall_path6_0355,path6,191,195,266,267
wall_path6_0356,path6,381,388,266,267
wall_path6_0357,path6,459,468,266,267
wall_path6_0358,path6,192,195,267,268
wall_path6_0359,path6,383,390,267,268
wall_path6_0360,path6,462,470,267,268
wall_path6_0361,path6,192,196,268,269
wall_path6_0362,path6,385,392,268,269
wall_path6_0363,path6,464,473,268,269
wall_path6_0364,path6,193,196,269,270
wall_path6_0365,path6,387,394,269,270
wall_path6_0366,path6,467,476,269,270
wall_path6_0367,path6,193,196,270,271
wall_path6_0368,path6,389,396,270,271
wall_path6_0369,path6,470,479,270,271
wall_path6_0370,path6,194,197,271,272
wall_path6_0371,path6,391,398,271,272
wall_path6_0372,path6,473,481,271,272
wall_path6_0373,path6,194,197,272,273
wall_path6_0374,path6,394,401,272,273
wall_path6_0375,path6,475,484,272,273
wall_path6_0376,path6,195,198,273,274
wall_path6_0377,path6,396,403,273,274
wall_path6_0378,path6,478,487,273,274
wall_path6_0379,path6,195,198,274,275
wall_path6_0380,path6,398,405,274,275
wall_path6_0381,path6,481,490,274,275
wall_path6_0382,path6,196,199,275,276
wall_path6_0383,path6,400,407,275,276
wall_path6_0384,path6,484,492,275,276
wall_path6_0385,path6,196,199,276,277
wall_path6_0386,path6,402,409,276,277
wall_path6_0387,path6,486,495,276,277
wall_path6_0388,path6,197,200,277,278
wall_path6_0389,path6,404,411,277,278
wall_path6_0390,path6,489,498,277,278
wall_path6_0391,path6,197,200,278,279
wall_path6_0392,path6,406,413,278,279
wall_path6_0393,path6,492,501,278,279
wall_path6_0394,path6,198,201,279,280
wall_path6_0395,path6,409,416,279,280
wall_path6_0396,path6,495,503,279,280
wall_path6_0397,path6,198,201,280,281
wall_path6_0398,path6,411,418,280,281
wall_path6_0399,path6,497,506,280,281
wall_path6_0400,path6,198,202,281,282
wall_path6_0401,path6,413,420,281,282
wall_path6_0402,path6,500,509,281,282
wall_path6_0403,path6,199,202,282,283
wall_path6_0404,path6,415,422,282,283
wall_path6_0405,path6,503,512,282,283
wall_path6_0406,path6,199,203,283,284
wall_path6_0407,path6,417,424,283,284
wall_path6_0408,path6,506,514,283,284
wall_path6_0409,path6,200,203,284,285
wall_path6_0410,path6,419,426,284,285
wall_path6_0411,path6,508,517,284,285
wall_path6_0412,path6,200,204,285,286
wall_path6_0413,path6,421,428,285,286
wall_path6_0414,path6,511,520,285,286
wall_path6_0415,path6,201,204,286,287
wall_path6_0416,path6,423,431,286,287
wall_path6_0417,path6,514,523,286,287
wall_path6_0418,path6,201,205,287,288
wall_path6_0419,path6,426,433,287,288
wall_path6_0420,path6,517,526,287,288
wall_path6_0421,path6,202,205,288,289
wall_path6_0422,path6,428,435,288,289
wall_path6_0423,path6,519,528,288,289
wall_path6_0424,path6,202,206,289,290
wall_path6_0425,path6,430,437,289,290
wall_path6_0426,path6,522,531,289,290
wall_path6_0427,path6,203,206,290,291
wall_path6_0428,path6,432,439,290,291
wall_path6_0429,path6,525,534,290,291
wall_path6_0430,path6,203,207,291,292
wall_path6_0431,path6,434,441,291,292
wall_path6_0432,path6,528,537,291,292
wall_path6_0433,path6,204,207,292,293
wall_path6_0434,path6,436,443,292,293
wall_path6_0435,path6,531,539,292,293
wall_path6_0436,path6,204,208,293,294
wall_path6_0437,path6,438,446,293,294
wall_path6_0438,path6,533,542,293,294
wall_path6_0439,path6,205,208,294,295
wall_path6_0440,path6,441,448,294,295
wall_path6_0441,path6,536,545,294,295
wall_path6_0442,path6,205,209,295,296
wall_path6_0443,path6,443,450,295,296
wall_path6_0444,path6,539,548,295,296
wall_path6_0445,path6,206,209,296,297
wall_path6_0446,path6,445,452,296,297
wall_path6_0447,path6,542,550,296,297
wall_path6_0448,path6,206,210,297,298
wall_path6_0449,path6,447,454,297,298
wall_path6_0450,path6,544,553,297,298
wall_path6_0451,path6,207,210,298,299
wall_path6_0452,path6,449,456,298,299
wall_path6_0453,path6,547,556,298,299
wall_path6_0454,path6,207,211,299,300
wall_path6_0455,path6,451,458,299,300
wall_path6_0456,path6,550,559,299,300
wall_path6_0457,path6,208,211,300,301
wall_path6_0458,path6,453,460,300,301
wall_path6_0459,path6,553,563,300,301
wall_path6_0460,path6,208,211,301,302
wall_path6_0461,path6,456,463,301,302
wall_path6_0462,path6,556,566,301,302
wall_path6_0463,path6,209,212,302,303
wall_path6_0464,path6,458,465,302,303
wall_path6_0465,path6,559,570,302,303
wall_path6_0466,path6,209,212,303,304
wall_path6_0467,path6,460,467,303,304
wall_path6_0468,path6,562,573,303,304
wall_path6_0469,path6,210,213,304,305
wall_path6_0470,path6,462,469,304,305
wall_path6_0471,path6,566,576,304,305
wall_path6_0472,path6,210,213,305,306
wall_path6_0473,path6,464,471,305,306
wall_path6_0474,path6,569,580,305,306
wall_path6_0475,path6,211,214,306,307
wall_path6_0476,path6,466,473,306,307
wall_path6_0477,path6,573,583,306,307
wall_path6_0478,path6,211,214,307,308
wall_path6_0479,path6,468,475,307,308
wall_path6_0480,path6,576,587,307,308
wall_path6_0481,path6,212,215,308,309
wall_path6_0482,path6,471,478,308,309
wall_path6_0483,path6,579,590,308,309
wall_path6_0484,path6,212,215,309,310
wall_path6_0485,path6,473,480,309,310
wall_path6_0486,path6,583,593,309,310
wall_path6_0487,path6,213,216,310,311
wall_path6_0488,path6,475,482,310,311
wall_path6_0489,path6,586,597,310,311
wall_path6_0490,path6,213,216,311,312
wall_path6_0491,path6,477,484,311,312
wall_path6_0492,path6,590,600,311,312
wall_path6_0493,path6,213,217,312,313
wall_path6_0494,path6,479,486,312,313
wall_path6_0495,path6,593,604,312,313
wall_path6_0496,path6,214,217,313,314
wall_path6_0497,path6,481,488,313,314
wall_path6_0498,path6,596,607,313,314
wall_path6_0499,path6,214,218,314,315
wall_path6_0500,path6,483,490,314,315
wall_path6_0501,path6,600,611,314,315
wall_path6_0502,path6,215,218,315,316
wall_path6_0503,path6,485,493,315,316
wall_path6_0504,path6,603,614,315,316
wall_path6_0505,path6,215,219,316,317
wall_path6_0506,path6,488,495,316,317
wall_path6_0507,path6,607,617,316,317
wall_path6_0508,path6,216,219,317,318
wall_path6_0509,path6,490,496,317,318
wall_path6_0510,path6,610,621,317,318
wall_path6_0511,path6,216,220,318,319
wall_path6_0512,path6,492,497,318,319
wall_path6_0513,path6,614,624,318,319
wall_path6_0514,path6,217,220,319,320
wall_path6_0515,path6,494,496,319,320
wall_path6_0516,path6,617,628,319,320
wall_path6_0517,path6,217,221,320,321
wall_path6_0518,path6,620,631,320,321
wall_path6_0519,path6,218,221,321,322
wall_path6_0520,path6,624,634,321,322
wall_path6_0521,path6,218,222,322,323
wall_path6_0522,path6,627,638,322,323
wall_path6_0523,path6,219,222,323,324
wall_path6_0524,path6,631,641,323,324
wall_path6_0525,path6,219,223,324,325
wall_path6_0526,path6,634,645,324,325
wall_path6_0527,path6,220,223,325,326
wall_path6_0528,path6,637,648,325,326
wall_path6_0529,path6,220,224,326,327
wall_path6_0530,path6,641,651,326,327
wall_path6_0531,path6,221,224,327,328
wall_path6_0532,path6,644,655,327,328
wall_path6_0533,path6,221,225,328,329
wall_path6_0534,path6,648,658,328,329
wall_path6_0535,path6,222,225,329,330
wall_path6_0536,path6,651,662,329,330
wall_path6_0537,path6,222,226,330,331
wall_path6_0538,path6,654,665,330,331
wall_path6_0539,path6,223,226,331,332
wall_path6_0540,path6,658,668,331,332
wall_path6_0541,path6,223,227,332,333
wall_path6_0542,path6,661,672,332,333
wall_path6_0543,path6,224,227,333,334
wall_path6_0544,path6,665,675,333,334
wall_path6_0545,path6,224,227,334,335
wall_path6_0546,path6,668,679,334,335
wall_path6_0547,path6,225,228,335,336
wall_path6_0548,path6,671,682,335,336
wall_path6_0549,path6,225,228,336,337
wall_path6_0550,path6,675,685,336,337
wall_path6_0551,path6,226,229,337,338
wall_path6_0552,path6,678,689,337,338
wall_path6_0553,path6,226,229,338,339
wall_path6_0554,path6,682,692,338,339
wall_path6_0555,path6,227,230,339,340
wall_path6_0556,path6,685,696,339,340
wall_path6_0557,path6,227,230,340,341
wall_path6_0558,path6,688,699,340,341
wall_path6_0559,path6,228,231,341,342
wall_path6_0560,path6,692,702,341,342
wall_path6_0561,path6,228,231,342,343
wall_path6_0562,path6,695,706,342,343
wall_path6_0563,path6,229,232,343,344
wall_path6_0564,path6,699,709,343,344
wall_path6_0565,path6,229,232,344,345
wall_path6_0566,path6,702,713,344,345
wall_path6_0567,path6,229,233,345,346
wall_path6_0568,path6,705,716,345,346
wall_path6_0569,path6,230,233,346,347
wall_path6_0570,path6,709,719,346,347
wall_path6_0571,path6,230,234,347,348
wall_path6_0572,path6,712,723,347,348
wall_path6_0573,path6,231,234,348,349
wall_path6_0574,path6,716,726,348,349
wall_path6_0575,path6,231,235,349,350
wall_path6_0576,path6,719,730,349,350
wall_path6_0577,path6,232,235,350,351
wall_path6_0578,path6,722,734,350,351
wall_path6_0579,path6,232,236,351,352
wall_path6_0580,path6,726,737,351,352
wall_path6_0581,path6,233,236,352,353
wall_path6_0582,path6,730,741,352,353
wall_path6_0583,path6,233,237,353,354
wall_path6_0584,path6,733,745,353,354
wall_path6_0585,path6,234,237,354,355
wall_path6_0586,path6,737,748,354,355
wall_path6_0587,path6,234,238,355,356
wall_path6_0588,path6,741,752,355,356
wall_path6_0589,path6,235,238,356,357
wall_path6_0590,path6,744,756,356,357
wall_path6_0591,path6,235,239,357,358
wall_path6_0592,path6,748,759,357,358
wall_path6_0593,path6,236,239,358,359
wall_path6_0594,path6,752,763,358,359
wall_path6_0595,path6,236,240,359,360
wall_path6_0596,path6,755,767,359,360
wall_path6_0597,path6,237,240,360,361
wall_path6_0598,path6,759,770,360,361
wall_path6_0599,path6,237,241,361,362
wall_path6_0600,path6,763,774,361,362
wall_path6_0601,path6,238,241,362,363
wall_path6_0602,path6,766,778,362,363
wall_path6_0603,path6,238,242,363,364
wall_path6_0604,path6,770,781,363,364
wall_path6_0605,path6,239,242,364,365
wall_path6_0606,path6,774,785,364,365
wall_path6_0607,path6,239,242,365,366
wall_path6_0608,path6,777,789,365,366
wall_path6_0609,path6,240,243,366,367
wall_path6_0610,path6,781,792,366,367
wall_path6_0611,path6,240,243,367,368
wall_path6_0612,path6,785,796,367,368
wall_path6_0613,path6,241,244,368,369
wall_path6_0614,path6,788,800,368,369
wall_path6_0615,path6,241,244,369,370
wall_path6_0616,path6,792,803,369,370
wall_path6_0617,path6,242,245,370,371
wall_path6_0618,path6,796,807,370,371
wall_path6_0619,path6,242,245,371,372
wall_path6_0620,path6,799,811,371,372
wall_path6_0621,path6,243,246,372,373
wall_path6_0622,path6,803,814,372,373
wall_path6_0623,path6,243,246,373,374
wall_path6_0624,path6,807,818,373,374
wall_path6_0625,path6,244,247,374,375
wall_path6_0626,path6,810,822,374,375
wall_path6_0627,path6,244,247,375,376
wall_path6_0628,path6,814,825,375,376
wall_path6_0629,path6,244,248,376,377
wall_path6_0630,path6,818,829,376,377
wall_path6_0631,path6,245,248,377,378
wall_path6_0632,path6,821,833,377,378
wall_path6_0633,path6,245,249,378,379
wall_path6_0634,path6,825,837,378,379
wall_path6_0635,path6,246,249,379,380
wall_path6_0636,path6,829,842,379,380
wall_path6_0637,path6,246,250,380,381
wall_path6_0638,path6,832,847,380,381
wall_path6_0639,path6,247,250,381,382
wall_path6_0640,path6,837,852,381,382
wall_path6_0641,path6,247,251,382,383
wall_path6_0642,path6,842,857,382,383
wall_path6_0643,path6,248,330,383,384
wall_path6_0644,path6,847,862,383,384
wall_path6_0645,path6,248,336,384,385
wall_path6_0646,path6,852,867,384,385
wall_path6_0647,path6,249,343,385,386
wall_path6_0648,path6,857,872,385,386
wall_path6_0649,path6,330,349,386,387
wall_path6_0650,path6,862,877,386,387
wall_path6_0651,path6,336,356,387,388
wall_path6_0652,path6,867,882,387,388
wall_path6_0653,path6,343,362,388,389
wall_path6_0654,path6,872,887,388,389
wall_path6_0655,path6,349,369,389,390
wall_path6_0656,path6,877,892,389,390
wall_path6_0657,path6,356,375,390,391
wall_path6_0658,path6,882,897,390,391
wall_path6_0659,path6,362,382,391,392
wall_path6_0660,path6,887,902,391,392
wall_path6_0661,path6,369,388,392,393
wall_path6_0662,path6,892,908,392,393
wall_path6_0663,path6,375,395,393,394
wall_path6_0664,path6,897,913,393,394
wall_path6_0665,path6,382,401,394,395
wall_path6_0666,path6,902,918,394,395
wall_path6_0667,path6,388,408,395,396
wall_path6_0668,path6,907,923,395,396
wall_path6_0669,path6,395,414,396,397
wall_path6_0670,path6,912,928,396,397
wall_path6_0671,path6,401,421,397,398
wall_path6_0672,path6,917,933,397,398
wall_path6_0673,path6,408,427,398,399
wall_path6_0674,path6,922,940,398,399
wall_path6_0675,path6,414,434,399,400
wall_path6_0676,path6,927,948,399,400
wall_path6_0677,path6,421,441,400,401
wall_path6_0678,path6,932,956,400,401
wall_path6_0679,path6,427,447,401,402
wall_path6_0680,path6,940,964,401,402
wall_path6_0681,path6,434,454,402,403
wall_path6_0682,path6,948,972,402,403
wall_path6_0683,path6,440,457,403,404
wall_path6_0684,path6,956,980,403,404
wall_path6_0685,path6,447,460,404,405
wall_path6_0686,path6,964,988,404,405
wall_path6_0687,path6,453,463,405,406
wall_path6_0688,path6,972,996,405,406
wall_path6_0689,path6,457,467,406,407
wall_path6_0690,path6,980,1004,406,407
wall_path6_0691,path6,460,470,407,408
wall_path6_0692,path6,988,1012,407,408
wall_path6_0693,path6,463,473,408,409
wall_path6_0694,path6,996,1020,408,409
wall_path6_0695,path6,466,476,409,410
wall_path6_0696,path6,1004,1029,409,410
wall_path6_0697,path6,469,479,410,411
wall_path6_0698,path6,1012,1037,410,411
wall_path6_0699,path6,472,482,411,412
wall_path6_0700,path6,1020,1046,411,412
wall_path6_0701,path6,476,485,412,413
wall_path6_0702,path6,1029,1055,412,413
wall_path6_0703,path6,479,488,413,414
wall_path6_0704,path6,1037,1063,413,414
wall_path6_0705,path6,482,492,414,415
wall_path6_0706,path6,1046,1072,414,415
wall_path6_0707,path6,485,495,415,416
wall_path6_0708,path6,1054,1080,415,416
wall_path6_0709,path6,488,498,416,417
wall_path6_0710,path6,1063,1089,416,417
wall_path6_0711,path6,491,501,417,418
wall_path6_0712,path6,1071,1097,417,418
wall_path6_0713,path6,494,504,418,419
wall_path6_0714,path6,1080,1108,418,419
wall_path6_0715,path6,497,507,419,420
wall_path6_0716,path6,1088,1119,419,420
wall_path6_0717,path6,500,510,420,421
wall_path6_0718,path6,1097,1130,420,421
wall_path6_0719,path6,504,513,421,422
wall_path6_0720,path6,1108,1141,421,422
wall_path6_0721,path6,507,516,422,423
wall_path6_0722,path6,1119,1152,422,423
wall_path6_0723,path6,510,520,423,424
wall_path6_0724,path6,1130,1163,423,424
wall_path6_0725,path6,513,523,424,425
wall_path6_0726,path6,1141,1174,424,425
wall_path6_0727,path6,516,526,425,426
wall_path6_0728,path6,1152,1185,425,426
wall_path6_0729,path6,519,529,426,427
wall_path6_0730,path6,1163,1196,426,427
wall_path6_0731,path6,522,532,427,428
wall_path6_0732,path6,1174,1207,427,428
wall_path6_0733,path6,525,535,428,429
wall_path6_0734,path6,1185,1254,428,429
wall_path6_0735,path6,528,538,429,430
wall_path6_0736,path6,1196,1254,429,430
wall_path6_0737,path6,532,541,430,431
wall_path6_0738,path6,1207,1254,430,431
wall_path6_0739,path6,535,544,431,432
wall_path6_0740,path6,1251,1254,431,432
wall_path6_0741,path6,538,548,432,433
wall_path6_0742,path6,1251,1254,432,433
wall_path6_0743,path6,541,551,433,434
wall_path6_0744,path6,1250,1254,433,434
wall_path6_0745,path6,544,554,434,435
wall_path6_0746,path6,1250,1253,434,435
wall_path6_0747,path6,547,557,435,436
wall_path6_0748,path6,1250,1253,435,436
wall_path6_0749,path6,550,560,436,437
wall_path6_0750,path6,1250,1253,436,437
wall_path6_0751,path6,553,563,437,438
wall_path6_0752,path6,1250,1253,437,438
wall_path6_0753,path6,556,566,438,439
wall_path6_0754,path6,1250,1253,438,439
wall_path6_0755,path6,560,569,439,440
wall_path6_0756,path6,1250,1253,439,440
wall_path6_0757,path6,563,572,440,441
wall_path6_0758,path6,1250,1253,440,441
wall_path6_0759,path6,566,576,441,442
wall_path6_0760,path6,1250,1253,441,442
wall_path6_0761,path6,569,579,442,443
wall_path6_0762,path6,1250,1253,442,443
wall_path6_0763,path6,572,582,443,444
wall_path6_0764,path6,1249,1253,443,444
wall_path6_0765,path6,575,585,444,445
wall_path6_0766,path6,1249,1252,444,445
wall_path6_0767,path6,578,588,445,446
wall_path6_0768,path6,1249,1252,445,446
wall_path6_0769,path6,581,591,446,447
wall_path6_0770,path6,1249,1252,446,447
wall_path6_0771,path6,584,594,447,448
wall_path6_0772,path6,1249,1252,447,448
wall_path6_0773,path6,588,597,448,449
wall_path6_0774,path6,1249,1252,448,449
wall_path6_0775,path6,591,601,449,450
wall_path6_0776,path6,1249,1252,449,450
wall_path6_0777,path6,594,604,450,451
wall_path6_0778,path6,1249,1252,450,451
wall_path6_0779,path6,597,607,451,452
wall_path6_0780,path6,1249,1252,451,452
wall_path6_0781,path6,600,610,452,453
wall_path6_0782,path6,1249,1252,452,453
wall_path6_0783,path6,603,613,453,454
wall_path6_0784,path6,1248,1252,453,454
wall_path6_0785,path6,606,616,454,455
wall_path6_0786,path6,1248,1251,454,455
wall_path6_0787,path6,609,619,455,456
wall_path6_0788,path6,1248,1251,455,456
wall_path6_0789,path6,613,622,456,457
wall_path6_0790,path6,1248,1251,456,457
wall_path6_0791,path6,616,625,457,458
wall_path6_0792,path6,1248,1251,457,458
wall_path6_0793,path6,619,629,458,459
wall_path6_0794,path6,1248,1251,458,459
wall_path6_0795,path6,622,632,459,460
wall_path6_0796,path6,1248,1251,459,460
wall_path6_0797,path6,625,635,460,461
wall_path6_0798,path6,1248,1251,460,461
wall_path6_0799,path6,628,638,461,462
wall_path6_0800,path6,1248,1251,461,462
wall_path6_0801,path6,631,641,462,463
wall_path6_0802,path6,1248,1251,462,463
wall_path6_0803,path6,634,644,463,464
wall_path6_0804,path6,1247,1251,463,464
wall_path6_0805,path6,637,647,464,465
wall_path6_0806,path6,1247,1250,464,465
wall_path6_0807,path6,641,650,465,466
wall_path6_0808,path6,1247,1250,465,466
wall_path6_0809,path6,644,653,466,467
wall_path6_0810,path6,1247,1250,466,467
wall_path6_0811,path6,647,657,467,468
wall_path6_0812,path6,1247,1250,467,468
wall_path6_0813,path6,650,660,468,469
wall_path6_0814,path6,1247,1250,468,469
wall_path6_0815,path6,653,663,469,470
wall_path6_0816,path6,1247,1250,469,470
wall_path6_0817,path6,656,666,470,471
wall_path6_0818,path6,1247,1250,470,471
wall_path6_0819,path6,659,669,471,472
wall_path6_0820,path6,1247,1250,471,472
wall_path6_0821,path6,662,672,472,473
wall_path6_0822,path6,1247,1250,472,473
wall_path6_0823,path6,665,675,473,474
wall_path6_0824,path6,1246,1249,473,474
wall_path6_0825,path6,669,678,474,475
wall_path6_0826,path6,1246,1249,474,475
wall_path6_0827,path6,672,681,475,476
wall_path6_0828,path6,1246,1249,475,476
wall_path6_0829,path6,675,685,476,477
wall_path6_0830,path6,1246,1249,476,477
wall_path6_0831,path6,678,688,477,478
wall_path6_0832,path6,1246,1249,477,478
wall_path6_0833,path6,681,691,478,479
wall_path6_0834,path6,1246,1249,478,479
wall_path6_0835,path6,684,694,479,480
wall_path6_0836,path6,1246,1249,479,480
wall_path6_0837,path6,687,697,480,481
wall_path6_0838,path6,1246,1249,480,481
wall_path6_0839,path6,690,700,481,482
wall_path6_0840,path6,1246,1249,481,482
wall_path6_0841,path6,693,703,482,483
wall_path6_0842,path6,1246,1249,482,483
wall_path6_0843,path6,697,706,483,484
wall_path6_0844,path6,1246,1249,483,484
wall_path6_0845,path6,700,709,484,485
wall_path6_0846,path6,1246,1249,484,485
wall_path6_0847,path6,703,713,485,486
wall_path6_0848,path6,1246,1249,485,486
wall_path6_0849,path6,706,716,486,487
wall_path6_0850,path6,1246,1249,486,487
wall_path6_0851,path6,709,719,487,488
wall_path6_0852,path6,1246,1249,487,488
wall_path6_0853,path6,712,722,488,489
wall_path6_0854,path6,1246,1249,488,489
wall_path6_0855,path6,715,725,489,490
wall_path6_0856,path6,1246,1249,489,490
wall_path6_0857,path6,718,728,490,491
wall_path6_0858,path6,1246,1249,490,491
wall_path6_0859,path6,722,731,491,492
wall_path6_0860,path6,1246,1249,491,492
wall_path6_0861,path6,725,734,492,493
wall_path6_0862,path6,1246,1249,492,493
wall_path6_0863,path6,728,738,493,494
wall_path6_0864,path6,1246,1249,493,494
wall_path6_0865,path6,731,742,494,495
wall_path6_0866,path6,1246,1249,494,495
wall_path6_0867,path6,734,746,495,496
wall_path6_0868,path6,1246,1249,495,496
wall_path6_0869,path6,738,750,496,497
wall_path6_0870,path6,1246,1249,496,497
wall_path6_0871,path6,742,754,497,498
wall_path6_0872,path6,1246,1249,497,498
wall_path6_0873,path6,746,758,498,499
wall_path6_0874,path6,1246,1249,498,499
wall_path6_0875,path6,750,762,499,500
wall_path6_0876,path6,1246,1249,499,500
wall_path6_0877,path6,754,766,500,501
wall_path6_0878,path6,1246,1249,500,501
wall_path6_0879,path6,757,770,501,502
wall_path6_0880,path6,1246,1249,501,502
wall_path6_0881,path6,761,773,502,503
wall_path6_0882,path6,1246,1249,502,503
wall_path6_0883,path6,765,777,503,504
wall_path6_0884,path6,1246,1249,503,504
wall_path6_0885,path6,769,781,504,505
wall_path6_0886,path6,1246,1249,504,505
wall_path6_0887,path6,773,785,505,506
wall_path6_0888,path6,1245,1248,505,506
wall_path6_0889,path6,777,789,506,507
wall_path6_0890,path6,1245,1248,506,507
wall_path6_0891,path6,781,793,507,508
wall_path6_0892,path6,1244,1248,507,508
wall_path6_0893,path6,785,797,508,509
wall_path6_0894,path6,1244,1247,508,509
wall_path6_0895,path6,789,801,509,510
wall_path6_0896,path6,1244,1247,509,510
wall_path6_0897,path6,793,805,510,511
wall_path6_0898,path6,1243,1247,510,511
wall_path6_0899,path6,796,808,511,512
wall_path6_0900,path6,1243,1246,511,512
wall_path6_0901,path6,800,812,512,513
wall_path6_0902,path6,1243,1246,512,513
wall_path6_0903,path6,804,816,513,514
wall_path6_0904,path6,1242,1245,513,514
